date,ticker,etf_inflow,etf_outflow,netflow,aum,sector_rotation,institutional_flow,retail_flow,flow_momentum,smart_money_score,data_type
2025-09-19,QQQ,4754729156,925644007,3829085149,243477997645,energy,1524775903,-685200258,43.33,99.88,etf_flow
2025-09-19,SPY,1349303670,1385766052,-36462382,485447731103,energy,650096501,-937207037,-74.2,0.21,etf_flow
2025-09-19,ARKK,1737245509,1325166133,412079376,213313194259,ai,-1334432577,240398859,-19.17,77.38,etf_flow
2025-09-19,SOXX,4306555407,2416981437,1889573970,363334892875,ai,1133661393,-340431897,-64.65,20.82,etf_flow
2025-09-19,IBIT,3277887526,585767528,2692119998,278118344593,energy,-854588746,630775594,-2.66,48.07,etf_flow
2025-09-22,QQQ,4804970196,182926583,4622043613,266338063513,energy,1226318736,911547233,85.66,90.05,etf_flow
2025-09-22,SPY,3594774030,2539561062,1055212968,471211678346,tech,1976316750,-849371358,82.79,98.37,etf_flow
2025-09-22,ARKK,4985336000,876625134,4108710866,61598158796,ai,1089236694,757958252,34.12,61.56,etf_flow
2025-09-22,SOXX,1330972782,185809644,1145163138,329197308972,financials,1855224338,-136222592,91.44,44.8,etf_flow
2025-09-22,IBIT,1907352396,3431415196,-1524062800,473105096219,financials,-1734013892,-527778224,-95.75,7.78,etf_flow
2025-09-23,QQQ,2692201804,2757238605,-65036801,318633955992,financials,-1006322858,-80490014,-19.39,35.71,etf_flow
2025-09-23,SPY,2322135194,1319854211,1002280983,447671858454,energy,801775329,10886125,19.45,46.71,etf_flow
2025-09-23,ARKK,2176336196,3285832163,-1109495967,12506699454,energy,-45074965,782044288,35.36,22.92,etf_flow
2025-09-23,SOXX,3122095487,190954275,2931141212,312801144097,ai,1630564884,911772910,-70.02,55.93,etf_flow
2025-09-23,IBIT,261709893,3738851562,-3477141669,467596878138,energy,767171310,-822691380,73.73,85.92,etf_flow
2025-09-24,QQQ,1085860350,1777792729,-691932379,94534135259,ai,909294261,487395994,36.7,6.05,etf_flow
2025-09-24,SPY,2040086379,507761077,1532325302,48906480482,ai,1357587015,-395874000,86.64,13.97,etf_flow
2025-09-24,ARKK,3531057304,2728749541,802307763,302531232844,energy,765245739,-374346966,-84.41,98.36,etf_flow
2025-09-24,SOXX,3498057088,753572487,2744484601,19074452441,energy,1967508094,-471448755,53.16,0.33,etf_flow
2025-09-24,IBIT,332302378,187114980,145187398,324672809925,tech,-1944140954,-530270538,29.3,42.39,etf_flow
2025-09-25,QQQ,604949982,1602178224,-997228242,73595712745,tech,358831739,712733417,57.31,90.01,etf_flow
2025-09-25,SPY,922245729,276856293,645389436,390850041929,ai,1962276802,387960545,-41.82,65.09,etf_flow
2025-09-25,ARKK,913844202,1579018626,-665174424,266530450935,energy,-530240605,-717903305,-99.89,90.4,etf_flow
2025-09-25,SOXX,1711240030,1872846485,-161606455,101751857918,ai,1243760794,-952631697,8.21,64.49,etf_flow
2025-09-25,IBIT,177291696,145025859,32265837,46776471828,financials,-1381260637,801681375,-55.36,41.35,etf_flow
2025-09-26,QQQ,205137001,714940932,-509803931,24598943347,tech,-910964523,800689815,-39.64,46.14,etf_flow
2025-09-26,SPY,3034781199,3126751419,-91970220,449880434994,ai,967825630,231595117,-22.78,81.44,etf_flow
2025-09-26,ARKK,2125580296,1459962498,665617798,94951212288,financials,424756853,-337340417,91.95,14.44,etf_flow
2025-09-26,SOXX,3786856864,3248698364,538158500,157480682177,ai,739129695,277211539,-56.64,85.54,etf_flow
2025-09-26,IBIT,2404617247,309503274,2095113973,459787224911,energy,-496427964,160204137,32.6,72.56,etf_flow
2025-09-29,QQQ,4803478977,837999015,3965479962,301392635894,financials,392315890,-649269231,9.62,95.84,etf_flow
2025-09-29,SPY,3041916866,1284933967,1756982899,28031380115,energy,-1705926640,-406071658,7.81,25.73,etf_flow
2025-09-29,ARKK,4522834894,2386502174,2136332720,139886695058,tech,1683780107,-362687040,42.9,1.84,etf_flow
2025-09-29,SOXX,2086409507,340116692,1746292815,323013071781,tech,659619065,8628510,22.44,78.8,etf_flow
2025-09-29,IBIT,1753555639,1291767999,461787640,311159387267,financials,302939407,36832103,24.59,53.74,etf_flow
2025-09-30,QQQ,1415296395,2327924212,-912627817,391416055001,ai,-441554715,823905145,88.54,94.89,etf_flow
2025-09-30,SPY,4911958671,331699058,4580259613,487509845630,energy,-1246167505,-548648013,-60.29,23.46,etf_flow
2025-09-30,ARKK,1200527311,3592719168,-2392191857,356045172925,energy,672910604,773380577,-41.73,84.43,etf_flow
2025-09-30,SOXX,4893235017,2785644004,2107591013,374411122265,financials,-1977295050,-817137119,-94.21,49.51,etf_flow
2025-09-30,IBIT,4695886380,1904116643,2791769737,1983032857,financials,-520941140,582515367,13.14,10.62,etf_flow
2025-10-01,QQQ,1313890514,2756236341,-1442345827,453721826022,tech,-1273965577,139771817,22.72,90.82,etf_flow
2025-10-01,SPY,2506060723,408077981,2097982742,340513071226,ai,-1789595714,867894074,39.66,2.18,etf_flow
2025-10-01,ARKK,3172866791,294373698,2878493093,131485649300,ai,290671035,-498065869,86.09,61.15,etf_flow
2025-10-01,SOXX,2481508870,3187936699,-706427829,105720540854,ai,-989692290,981366117,-40.0,88.75,etf_flow
2025-10-01,IBIT,500160826,3446510931,-2946350105,358657503189,energy,-727562711,730997137,-53.84,5.54,etf_flow
2025-10-02,QQQ,3418949170,2466467842,952481328,320678404207,financials,1015927905,51332269,94.63,60.01,etf_flow
2025-10-02,SPY,4826555634,1779305679,3047249955,457764866187,ai,-1182257731,577592537,51.2,54.54,etf_flow
2025-10-02,ARKK,812686557,2125750807,-1313064250,277761039816,financials,-275324653,847811293,76.32,20.8,etf_flow
2025-10-02,SOXX,979099925,1242385054,-263285129,481049060715,energy,838069294,75007457,85.42,86.91,etf_flow
2025-10-02,IBIT,3817125969,718040735,3099085234,239331756496,ai,-768147242,-824371263,91.44,91.16,etf_flow
2025-10-03,QQQ,2208329354,1588772405,619556949,438103829899,ai,-564757180,639767642,66.96,16.15,etf_flow
2025-10-03,SPY,371283676,574127976,-202844300,78506984147,ai,1608632247,-531099091,-25.42,79.03,etf_flow
2025-10-03,ARKK,3903450542,1705590108,2197860434,84836062757,ai,-1921414151,635637851,-45.03,15.24,etf_flow
2025-10-03,SOXX,564789027,3554485691,-2989696664,295704736715,ai,-1245550032,623493582,-37.65,33.75,etf_flow
2025-10-03,IBIT,4174881537,1114771094,3060110443,11085436161,financials,-1186686099,144865200,41.83,14.21,etf_flow
2025-10-06,QQQ,4304969708,641273832,3663695876,34018349515,financials,-324895513,119957645,93.43,16.65,etf_flow
2025-10-06,SPY,4803488362,2191499025,2611989337,302650011592,tech,1725863688,606798128,90.27,66.65,etf_flow
2025-10-06,ARKK,1240672535,651393934,589278601,430740446981,ai,-429156111,515149726,-83.47,66.94,etf_flow
2025-10-06,SOXX,902644965,481990078,420654887,177507346117,ai,-1687653404,199973431,18.24,95.26,etf_flow
2025-10-06,IBIT,4337253658,2479486827,1857766831,254857752815,ai,-1655464473,-638283936,-31.67,56.8,etf_flow
2025-10-07,QQQ,2063196684,2704847656,-641650972,279702845674,financials,1039209085,79359275,57.61,4.08,etf_flow
2025-10-07,SPY,987267557,3400478839,-2413211282,338702030666,energy,-231797970,-871458783,50.63,60.22,etf_flow
2025-10-07,ARKK,203015727,3273536088,-3070520361,129376108464,financials,1408344190,-330493699,-74.47,54.31,etf_flow
2025-10-07,SOXX,3382187129,901172666,2481014463,258874792459,ai,-733196490,680789749,89.09,49.23,etf_flow
2025-10-07,IBIT,3875035108,2631380542,1243654566,440637929198,financials,1169094645,-652253571,-76.74,70.59,etf_flow
2025-10-08,QQQ,1311240135,3551260850,-2240020715,113349235469,financials,971519164,676851039,-10.82,8.53,etf_flow
2025-10-08,SPY,839062152,2195419149,-1356356997,237781891390,ai,978495150,-939712842,-65.37,27.8,etf_flow
2025-10-08,ARKK,4087462208,3666339417,421122791,367220358003,energy,-990396875,-187061609,2.98,36.64,etf_flow
2025-10-08,SOXX,1755928329,3469343783,-1713415454,100625501646,ai,-1279088457,-55077039,-55.29,24.07,etf_flow
2025-10-08,IBIT,2790979052,2730300405,60678647,113252883558,financials,352411976,-939797211,-71.8,6.32,etf_flow
2025-10-09,QQQ,3782461812,3875883424,-93421612,2196401759,financials,387356394,-216539150,-58.72,1.71,etf_flow
2025-10-09,SPY,133832785,1509084447,-1375251662,182215074499,tech,-666005502,377979154,96.7,40.27,etf_flow
2025-10-09,ARKK,878985388,3761707414,-2882722026,189968450801,tech,266764116,396185050,41.82,56.77,etf_flow
2025-10-09,SOXX,1386591896,973369831,413222065,62623776924,tech,-408202515,-57523884,-58.97,61.16,etf_flow
2025-10-09,IBIT,2197258328,3107011766,-909753438,34448950111,financials,-452986519,-333925501,-21.61,12.27,etf_flow
2025-10-10,QQQ,1524790341,1633014304,-108223963,465205638303,financials,248588499,554558719,52.64,25.98,etf_flow
2025-10-10,SPY,4137822205,3445118630,692703575,159936924915,tech,-1206056880,925275779,30.18,65.8,etf_flow
2025-10-10,ARKK,2282537996,2400341607,-117803611,490411673650,energy,1511089125,-578917661,-96.38,96.18,etf_flow
2025-10-10,SOXX,4046285609,1528083131,2518202478,436897771421,financials,1574687539,748258411,-38.49,23.53,etf_flow
2025-10-10,IBIT,2924197857,3236239681,-312041824,454990560024,tech,-803553505,-413936064,-44.79,35.05,etf_flow
2025-10-13,QQQ,3020166550,3831481928,-811315378,271191709389,ai,113996554,154534526,34.43,86.97,etf_flow
2025-10-13,SPY,3100085963,917804943,2182281020,188107930465,financials,-771193332,-916610141,35.28,27.62,etf_flow
2025-10-13,ARKK,87914519,857118137,-769203618,340073213927,tech,1322850583,171897678,70.7,49.46,etf_flow
2025-10-13,SOXX,3412668154,1265004641,2147663513,192741688733,tech,-529362974,-763538617,81.5,92.94,etf_flow
2025-10-13,IBIT,2709067575,68454716,2640612859,489073012038,financials,58102365,-970476823,63.86,29.31,etf_flow
2025-10-14,QQQ,1743224892,842523232,900701660,233670334455,tech,418205509,616410660,68.36,64.89,etf_flow
2025-10-14,SPY,4213959562,2945581100,1268378462,319921871973,financials,-765550428,591484512,54.99,25.28,etf_flow
2025-10-14,ARKK,1666557562,932283000,734274562,426638009244,financials,-294480727,-265806829,40.76,50.94,etf_flow
2025-10-14,SOXX,4497468738,1785475679,2711993059,325045453220,financials,-1832813581,-9514370,-7.56,63.9,etf_flow
2025-10-14,IBIT,2109746004,1312397340,797348664,59259079720,financials,-960593564,749053577,-90.45,58.33,etf_flow
2025-10-15,QQQ,1212213104,2080518939,-868305835,309891228157,financials,-533352933,525671227,-95.48,54.21,etf_flow
2025-10-15,SPY,3024837848,1669390039,1355447809,15274453472,financials,243980571,-825463619,97.92,84.34,etf_flow
2025-10-15,ARKK,1933306686,2379835947,-446529261,304562196010,financials,1026023585,390264574,96.3,23.34,etf_flow
2025-10-15,SOXX,4333175976,1688133544,2645042432,497115134280,ai,1963927169,910635603,83.84,51.11,etf_flow
2025-10-15,IBIT,2782520052,3836382011,-1053861959,326733665094,tech,-1177546106,763459879,66.47,48.31,etf_flow
2025-10-16,QQQ,889553190,2283645995,-1394092805,223600318948,financials,-498194149,-248656973,51.58,52.25,etf_flow
2025-10-16,SPY,325794772,237875607,87919165,352285352535,financials,772465042,240568044,43.31,77.36,etf_flow
2025-10-16,ARKK,4558251061,2237698462,2320552599,161774612902,financials,-476305160,-90643496,72.43,78.6,etf_flow
2025-10-16,SOXX,590557839,2056110856,-1465553017,209125773858,energy,-1709234856,125627671,-94.76,4.39,etf_flow
2025-10-16,IBIT,1481615063,2578220784,-1096605721,36101463561,tech,1131864930,-476517772,45.32,74.94,etf_flow
2025-10-17,QQQ,4805029033,3895822772,909206261,94531058650,financials,312869581,133381410,-75.96,22.36,etf_flow
2025-10-17,SPY,784142945,1639657802,-855514857,295339590382,financials,1903742967,-477629287,-62.95,77.08,etf_flow
2025-10-17,ARKK,1845963194,2807317237,-961354043,486428127847,financials,-1088001753,949493406,-91.74,81.37,etf_flow
2025-10-17,SOXX,4922030421,1401474496,3520555925,76381305598,financials,313484913,350353172,64.91,71.44,etf_flow
2025-10-17,IBIT,1354486976,3168623568,-1814136592,352933065320,ai,-1419938423,750051582,-93.06,98.36,etf_flow
2025-10-20,QQQ,552680601,1305084717,-752404116,13535685555,ai,-22115142,-877285732,57.6,17.18,etf_flow
2025-10-20,SPY,1404764424,2554755523,-1149991099,15856806132,tech,1666441080,-149914975,-11.82,76.33,etf_flow
2025-10-20,ARKK,1283859018,1313625463,-29766445,135578315644,energy,1152492443,306676597,67.73,88.01,etf_flow
2025-10-20,SOXX,4801421595,3237456069,1563965526,443940926397,ai,-447409692,201094476,14.21,81.63,etf_flow
2025-10-20,IBIT,2116899135,393747413,1723151722,298552333289,tech,-934307794,-233639844,-7.17,26.6,etf_flow
2025-10-21,QQQ,133942745,157674525,-23731780,51336505802,tech,-1573622763,744075215,48.77,62.2,etf_flow
2025-10-21,SPY,3625550351,456868421,3168681930,265635506741,energy,115313357,23954430,-39.19,66.94,etf_flow
2025-10-21,ARKK,1739111462,1463061539,276049923,484533554852,tech,1977594166,591628670,-21.62,54.83,etf_flow
2025-10-21,SOXX,2668566535,592686145,2075880390,63169886215,financials,369373738,840524649,-17.71,17.57,etf_flow
2025-10-21,IBIT,236259521,1076742083,-840482562,296323509648,ai,326715497,-262659166,92.99,95.89,etf_flow
2025-10-22,QQQ,578031568,3499203546,-2921171978,192779428573,tech,-1476627810,623590054,-34.17,40.01,etf_flow
2025-10-22,SPY,1432806708,1818171446,-385364738,396309597818,ai,1410165505,-151664111,80.02,98.84,etf_flow
2025-10-22,ARKK,1179172469,1887982397,-708809928,207644910223,energy,1712983708,-118706825,70.37,83.08,etf_flow
2025-10-22,SOXX,939593019,3222674564,-2283081545,349759939778,financials,1131912251,407160701,-10.85,6.42,etf_flow
2025-10-22,IBIT,1772832671,1262069059,510763612,275540161393,ai,1433330466,906875180,-70.19,76.65,etf_flow
2025-10-23,QQQ,840107784,2073467606,-1233359822,444873699472,energy,-1023307240,-879758261,-88.29,98.11,etf_flow
2025-10-23,SPY,1247101606,2098027140,-850925534,361078205269,financials,-810853337,965911947,-92.32,42.53,etf_flow
2025-10-23,ARKK,83975749,1907090009,-1823114260,129560636133,tech,-1477449808,-714431486,-40.27,77.69,etf_flow
2025-10-23,SOXX,3058547005,2581909184,476637821,95304873062,energy,1912387250,611922843,-39.85,84.68,etf_flow
2025-10-23,IBIT,3434577634,3816485274,-381907640,463164341185,financials,101625941,867138075,-45.35,78.22,etf_flow
2025-10-24,QQQ,1513408866,257926105,1255482761,58585874335,financials,1312428003,-651849271,92.73,40.65,etf_flow
2025-10-24,SPY,3897312854,112686938,3784625916,213171848799,ai,-1022754771,111785904,92.55,7.08,etf_flow
2025-10-24,ARKK,4049668688,263382199,3786286489,274260620933,energy,-1546016309,-481039739,-59.4,43.93,etf_flow
2025-10-24,SOXX,1422492532,2679632560,-1257140028,261305310177,energy,258336172,298226025,-78.87,24.85,etf_flow
2025-10-24,IBIT,619274175,2297626960,-1678352785,214587677720,ai,1285822890,-877881306,82.79,37.54,etf_flow
2025-10-27,QQQ,1996741718,2421495051,-424753333,461621804963,energy,1079895199,725482601,-79.94,74.44,etf_flow
2025-10-27,SPY,1084249286,1495808225,-411558939,488111570830,energy,674737580,963894989,-93.0,41.89,etf_flow
2025-10-27,ARKK,2712344991,1745647837,966697154,445819609852,financials,-1126052358,209246892,-97.21,41.71,etf_flow
2025-10-27,SOXX,2193658133,3662381664,-1468723531,390049576922,tech,926303107,203231797,80.38,4.6,etf_flow
2025-10-27,IBIT,2893489182,2037568842,855920340,108241746026,energy,555390685,492160394,73.59,60.28,etf_flow
2025-10-28,QQQ,1726371599,3106266213,-1379894614,444631825158,tech,-1329928527,-433870579,-6.64,35.55,etf_flow
2025-10-28,SPY,3457301805,1789485371,1667816434,349901481451,ai,1793302597,187828264,-76.94,95.05,etf_flow
2025-10-28,ARKK,4274105542,2670808722,1603296820,325049828280,tech,-413381162,-577233530,41.85,0.17,etf_flow
2025-10-28,SOXX,728225245,3650475617,-2922250372,393853069744,ai,-1973687415,-476692394,-91.61,32.85,etf_flow
2025-10-28,IBIT,909967629,1227590428,-317622799,381226781869,tech,858383105,495971386,-6.59,99.08,etf_flow
2025-10-29,QQQ,4036845324,2029546375,2007298949,458472769012,tech,-1780720265,482421179,-26.21,88.05,etf_flow
2025-10-29,SPY,3561055620,1056801188,2504254432,440421491975,financials,984685838,-467801780,-66.44,69.09,etf_flow
2025-10-29,ARKK,1199194585,2684436731,-1485242146,477892777594,tech,-465513669,-338685061,90.84,38.85,etf_flow
2025-10-29,SOXX,702692606,2989616443,-2286923837,136103000190,financials,1796521461,-317550352,-3.86,38.08,etf_flow
2025-10-29,IBIT,2286355116,399487026,1886868090,499938737143,tech,1754766757,-97832257,80.2,85.07,etf_flow
2025-10-30,QQQ,3604007715,2316220971,1287786744,277089080086,financials,-330718044,816779019,46.4,34.51,etf_flow
2025-10-30,SPY,3321320362,3751004356,-429683994,180714116578,ai,1791286748,-118836128,-4.88,75.19,etf_flow
2025-10-30,ARKK,368222400,1469996519,-1101774119,186037070664,ai,317936679,212774193,67.88,56.27,etf_flow
2025-10-30,SOXX,996414875,3358725831,-2362310956,132827510206,energy,579139539,-565571407,-24.88,99.37,etf_flow
2025-10-30,IBIT,753260643,2422183276,-1668922633,85561491587,tech,1827505841,77566893,-48.31,38.89,etf_flow
2025-10-31,QQQ,3427161448,3954483666,-527322218,81986436912,tech,-1090515675,-559802115,-86.77,51.9,etf_flow
2025-10-31,SPY,2659717710,2223964683,435753027,106737310804,financials,1689585948,-834096137,-46.89,67.03,etf_flow
2025-10-31,ARKK,2954051180,881236297,2072814883,68156351077,energy,-573955258,891425382,86.88,64.79,etf_flow
2025-10-31,SOXX,3845782997,1767554409,2078228588,431117406458,ai,581012377,-66786817,-73.09,14.52,etf_flow
2025-10-31,IBIT,587475531,687626007,-100150476,313479135377,financials,-92165438,491763343,70.98,94.73,etf_flow
2025-11-03,QQQ,334602931,2373949579,-2039346648,76247674752,financials,1830116463,-541183990,32.14,37.73,etf_flow
2025-11-03,SPY,2620868491,3209026012,-588157521,443806998713,ai,849856445,-188663526,-7.57,24.91,etf_flow
2025-11-03,ARKK,2345231492,172304014,2172927478,391352668943,ai,540765576,-234487150,17.68,92.76,etf_flow
2025-11-03,SOXX,3947773792,3916421542,31352250,158358599021,tech,-1033510121,456317846,47.02,64.86,etf_flow
2025-11-03,IBIT,702481400,2800701875,-2098220475,486693784188,ai,-1496023613,-766424914,-58.04,44.31,etf_flow
2025-11-04,QQQ,1141463228,390430299,751032929,237444919450,tech,-959651520,-968920535,-12.47,74.85,etf_flow
2025-11-04,SPY,2526174794,2405372654,120802140,287190565042,energy,-1683132186,-124622558,-3.44,57.59,etf_flow
2025-11-04,ARKK,1133038107,804797629,328240478,424217411648,ai,-1804985631,-596042881,24.86,60.32,etf_flow
2025-11-04,SOXX,1755147385,1588851424,166295961,444016661499,tech,7531261,722691630,-68.25,77.13,etf_flow
2025-11-04,IBIT,2810965196,3371494661,-560529465,392240577000,tech,1785516336,672506791,25.82,94.27,etf_flow
2025-11-05,QQQ,2050575718,1364054324,686521394,349966322349,energy,-1230185865,-613783706,-29.53,20.38,etf_flow
2025-11-05,SPY,1984059934,281133163,1702926771,202398633436,ai,1205051316,927529061,-12.74,98.09,etf_flow
2025-11-05,ARKK,3529671902,421799256,3107872646,341591288304,financials,-124172406,198912598,32.21,4.96,etf_flow
2025-11-05,SOXX,3058030171,3356374226,-298344055,472288329272,energy,-1339310488,560817519,21.54,70.78,etf_flow
2025-11-05,IBIT,2322771752,1833849949,488921803,187298535057,financials,694859977,-951784164,-84.27,85.4,etf_flow
2025-11-06,QQQ,1867085080,2810120114,-943035034,331533192594,energy,248861930,-949270227,39.62,13.32,etf_flow
2025-11-06,SPY,974233355,3278249163,-2304015808,352366700939,financials,-1889315106,919235166,34.49,59.29,etf_flow
2025-11-06,ARKK,502475459,3776228885,-3273753426,480439530985,financials,252310348,-475032326,62.88,41.46,etf_flow
2025-11-06,SOXX,4005773545,2801561977,1204211568,388593725556,tech,1858599907,-515284112,-75.16,72.06,etf_flow
2025-11-06,IBIT,254797261,3368428759,-3113631498,467255731595,tech,1336787119,-566106850,94.74,37.17,etf_flow
2025-11-07,QQQ,1419388421,3975062216,-2555673795,57259870626,energy,1230130473,-326167763,-59.19,51.5,etf_flow
2025-11-07,SPY,1815616800,1135579498,680037302,283465952644,financials,-515371752,-717746541,20.25,45.95,etf_flow
2025-11-07,ARKK,4308621526,1385437433,2923184093,300725441689,financials,497037378,127491444,34.95,40.07,etf_flow
2025-11-07,SOXX,320841596,2476028308,-2155186712,130268866257,energy,616428322,212096718,-95.95,79.25,etf_flow
2025-11-07,IBIT,4672403618,17455916,4654947702,276279630036,energy,-1808120878,-98931224,57.99,9.82,etf_flow
2025-11-10,QQQ,4578986177,3864942535,714043642,230303202865,ai,-297441760,-19076332,48.32,74.04,etf_flow
2025-11-10,SPY,3938708102,1886159461,2052548641,285201311265,energy,936003862,-866023610,18.9,39.85,etf_flow
2025-11-10,ARKK,3896445324,229562606,3666882718,185631894112,ai,1492799015,943671871,72.2,16.27,etf_flow
2025-11-10,SOXX,2370394552,3681515962,-1311121410,346502260134,energy,78563273,-712274954,0.1,24.31,etf_flow
2025-11-10,IBIT,4516252804,1321447872,3194804932,253115119542,ai,-976972116,-92194632,-45.8,65.31,etf_flow
2025-11-11,QQQ,2440783631,3950833799,-1510050168,465112219087,ai,-221956784,37980009,4.7,44.61,etf_flow
2025-11-11,SPY,166867849,3788925353,-3622057504,8209904215,tech,-609066529,-563337616,65.67,49.43,etf_flow
2025-11-11,ARKK,1092221886,1336341122,-244119236,143251545198,energy,390855768,-684807480,-11.99,75.4,etf_flow
2025-11-11,SOXX,2784980290,1891251123,893729167,106996494896,tech,-1840692462,345188406,-54.66,38.32,etf_flow
2025-11-11,IBIT,154665294,201139035,-46473741,23420944019,energy,925113840,-231397668,-86.77,10.68,etf_flow
2025-11-12,QQQ,2837899652,1767073279,1070826373,359217326585,financials,985646923,92764659,80.57,22.2,etf_flow
2025-11-12,SPY,362840267,3307354291,-2944514024,418716053464,financials,-1816460989,102665925,43.84,13.69,etf_flow
2025-11-12,ARKK,78309215,2286670656,-2208361441,292795036633,energy,1894218189,613359565,56.32,22.82,etf_flow
2025-11-12,SOXX,872124948,176527358,695597590,41977394657,energy,-946446978,912370347,-96.61,61.46,etf_flow
2025-11-12,IBIT,951809502,1945519285,-993709783,368220455895,ai,-426216641,-247424974,-19.26,75.92,etf_flow
2025-11-13,QQQ,1115094816,1798285623,-683190807,349739669101,financials,-1193295030,818782056,-78.14,90.83,etf_flow
2025-11-13,SPY,358725253,400191090,-41465837,438255798121,ai,-495959881,967939475,-71.33,90.24,etf_flow
2025-11-13,ARKK,2534675384,2150113130,384562254,197727922205,energy,-821963278,-514585963,-91.96,36.28,etf_flow
2025-11-13,SOXX,4274498910,1863070271,2411428639,469884919018,financials,1542085983,-278624840,-56.59,75.75,etf_flow
2025-11-13,IBIT,1258259314,2076048058,-817788744,426157355636,ai,-1471605504,-326720927,83.11,80.28,etf_flow
2025-11-14,QQQ,3586518373,508266743,3078251630,229645448337,energy,1460905224,-910510366,38.98,11.5,etf_flow
2025-11-14,SPY,1059615315,3866763420,-2807148105,164410057490,financials,119805479,-982525823,-46.94,18.32,etf_flow
2025-11-14,ARKK,1465280298,2670732513,-1205452215,192344349184,financials,1300982248,-137654741,-44.72,74.15,etf_flow
2025-11-14,SOXX,3184968457,1129732974,2055235483,36594061592,tech,-791186235,328942715,-3.46,3.11,etf_flow
2025-11-14,IBIT,3995691540,1657067029,2338624511,495947127272,energy,728604703,-258883126,78.55,91.35,etf_flow
2025-11-17,QQQ,4896323480,2266595911,2629727569,363991075635,ai,1066497324,-684733076,20.45,27.76,etf_flow
2025-11-17,SPY,3869594396,3667854750,201739646,484606845922,ai,-171846434,236044341,-8.04,41.91,etf_flow
2025-11-17,ARKK,2224852947,2710965010,-486112063,442300009055,energy,1226735834,831444710,-78.58,50.24,etf_flow
2025-11-17,SOXX,4450294331,3313462752,1136831579,116952949884,energy,-1395844143,-354246811,-42.73,44.99,etf_flow
2025-11-17,IBIT,1813923148,79196262,1734726886,298953827722,ai,1632739402,913315722,-65.03,33.29,etf_flow
2025-11-18,QQQ,33465330,3224899109,-3191433779,270957835445,tech,377860667,849614259,17.9,59.21,etf_flow
2025-11-18,SPY,3816863507,2914390965,902472542,113493421798,energy,1083663454,550739315,63.2,12.86,etf_flow
2025-11-18,ARKK,2395838784,2518078293,-122239509,119449241758,energy,1106599343,701690769,-5.36,77.61,etf_flow
2025-11-18,SOXX,2037357316,3937123723,-1899766407,428594323349,ai,389597173,916631792,-42.39,96.07,etf_flow
2025-11-18,IBIT,4525489940,2781274536,1744215404,484479190355,financials,-1898683731,-671873665,38.38,24.8,etf_flow
2025-11-19,QQQ,1744494745,1270353502,474141243,397151252008,financials,-1474727354,360279978,5.76,56.62,etf_flow
2025-11-19,SPY,4163279684,3276294193,886985491,114795533288,financials,227627131,295571419,99.85,11.08,etf_flow
2025-11-19,ARKK,4724760563,227505661,4497254902,399861980356,tech,-1313517771,745765528,72.94,67.92,etf_flow
2025-11-19,SOXX,4104130770,2451041367,1653089403,345147092092,energy,-1399027655,-391812240,31.8,57.61,etf_flow
2025-11-19,IBIT,3665483692,357637225,3307846467,405128005168,energy,-1040101610,-100449031,87.55,70.78,etf_flow
2025-11-20,QQQ,557664875,1025539859,-467874984,91306987018,tech,730902431,-565448149,52.21,16.27,etf_flow
2025-11-20,SPY,17012213,503547103,-486534890,368833284474,financials,-1183121961,-217562601,22.54,26.66,etf_flow
2025-11-20,ARKK,2884278810,2014214834,870063976,467369963001,energy,619021,453741043,58.39,43.0,etf_flow
2025-11-20,SOXX,2749107217,3081228632,-332121415,407688105591,energy,1962573167,-961175498,-7.21,64.24,etf_flow
2025-11-20,IBIT,2777130620,1149540373,1627590247,157046743425,energy,1611060526,-682293185,83.66,16.96,etf_flow
2025-11-21,QQQ,2136447184,1040150341,1096296843,374065659220,tech,398861585,651344193,-25.56,11.25,etf_flow
2025-11-21,SPY,3775202223,1989442194,1785760029,399192077690,tech,656192288,-626892197,-53.33,70.41,etf_flow
2025-11-21,ARKK,3250244583,3073194504,177050079,385129095689,financials,-257372603,-915871181,83.94,53.47,etf_flow
2025-11-21,SOXX,3473221662,1179398427,2293823235,121093523053,financials,-1178759711,574646573,-74.81,67.48,etf_flow
2025-11-21,IBIT,2743096267,3786265886,-1043169619,188458056675,financials,-1639617651,-253114122,-52.57,99.64,etf_flow
2025-11-24,QQQ,2359679356,1057785442,1301893914,425645802568,tech,-75199727,-455336835,99.81,48.44,etf_flow
2025-11-24,SPY,4559861397,525987327,4033874070,266218942730,energy,605836615,-175960532,-7.63,13.09,etf_flow
2025-11-24,ARKK,2702578219,212054218,2490524001,60434161348,energy,1372040420,-530749161,-68.76,56.82,etf_flow
2025-11-24,SOXX,3975214684,2924771588,1050443096,139501002030,financials,1258728104,-87878436,-85.03,92.13,etf_flow
2025-11-24,IBIT,1832065697,2165052694,-332986997,36169287826,tech,-1734371596,-889626214,-34.19,36.52,etf_flow
2025-11-25,QQQ,1449813755,1837897133,-388083378,432442984249,tech,1547711800,-256725654,-78.16,47.13,etf_flow
2025-11-25,SPY,73253886,3306358014,-3233104128,291192573277,energy,-1017785615,-108562414,-68.78,3.83,etf_flow
2025-11-25,ARKK,4691686601,2963945527,1727741074,419592622969,ai,591772396,493604672,-65.66,72.29,etf_flow
